,epoch,train_loss,val_loss,time,learning rate
0,0,3.474087808609009,3.4892131481170656,20.865983724594116,0.001
1,1,3.4525133937835695,3.4803169885635374,20.766139268875122,0.001
2,2,3.391948492050171,3.2519292510986326,20.74701690673828,0.001
3,3,2.925952172088623,2.6728322147369385,20.778125762939453,0.001
4,4,2.490405177307129,2.366854946899414,20.777250051498413,0.001
5,5,2.1973961572647096,2.034355396461487,20.767257690429688,0.001
6,6,1.8919216060638429,1.8116662391662597,20.76956605911255,0.001
7,7,1.7314235256195067,1.6827286809921265,20.777896881103516,0.001
8,8,1.6257558319091796,1.5959674388885499,20.773598194122314,0.001
9,9,1.55276749420166,1.5344708492279053,20.777439832687378,0.001
10,10,1.5029418558120728,1.4870092056274413,20.774853229522705,0.001
11,11,1.4592623788833619,1.4495422533035278,20.7540340423584,0.001
12,12,1.4189012222290038,1.4153289291381836,20.766071796417236,0.001
13,13,1.393858833694458,1.3977423961639404,20.768800020217896,0.001
14,14,1.3624078819274903,1.3625189697265625,20.76945447921753,0.001
15,15,1.341694607925415,1.350946509742737,20.771268844604492,0.001
16,16,1.3254027542114257,1.3303469482421875,20.778452396392822,0.001
17,17,1.3122381767272948,1.3187009490966797,20.759782552719116,0.001
18,18,1.295266685295105,1.3059463582992554,20.773348569869995,0.001
19,19,1.287294527053833,1.300001044845581,20.7756130695343,0.0003981071705534973
20,20,1.2762238222122193,1.2962912746429442,20.77538228034973,0.0006309573444801933
21,21,1.2706638257980347,1.2879705039978027,20.771787405014038,0.0006309573444801933
22,22,1.2646057605743408,1.283922938156128,20.763867378234863,0.0006309573444801933
23,23,1.2602348953247071,1.2792461513519287,20.76320481300354,0.0006309573444801933
24,24,1.2562175306320191,1.275473316192627,20.764551401138306,0.0006309573444801933
25,25,1.2537751247406006,1.2723682235717773,20.79289746284485,0.0006309573444801933
26,26,1.2495458387374878,1.2684534818649291,20.78632640838623,0.0006309573444801933
27,27,1.246381521987915,1.265772141456604,20.794013023376465,0.0006309573444801933
28,28,1.2432774719238282,1.2625119041442872,20.771715879440308,0.0006309573444801933
29,29,1.240523739051819,1.2600873104095458,20.764241695404053,0.0006309573444801933
30,30,1.2388978288650512,1.2576367580413819,20.79287815093994,0.0006309573444801933
31,31,1.237900382232666,1.2562525970458984,20.776190757751465,0.0006309573444801933
32,32,1.235028737258911,1.254465545272827,20.78209948539734,0.0006309573444801933
33,33,1.2317468296051026,1.2510336824417114,20.77417516708374,0.0006309573444801933
34,34,1.2297698923110962,1.2491961307525634,20.778327226638794,0.0006309573444801933
35,35,1.2275957876205443,1.2486808834075929,20.766496419906616,0.0006309573444801933
36,36,1.2261181266784669,1.2452490156173706,20.777647733688354,0.0006309573444801933
37,37,1.224965394973755,1.244531700515747,20.785507917404175,0.0006309573444801933
38,38,1.2238948499679565,1.2416235977172851,20.767592430114746,0.0006309573444801933
39,39,1.221951161956787,1.239950609588623,20.784891605377197,0.00025118864315095806
40,40,1.2189729354858398,1.2376034271240235,20.778790950775146,0.0003981071705534973
41,41,1.2166851671218872,1.2353963556289673,20.772127866744995,0.0003981071705534973
42,42,1.215170586013794,1.2342778768539429,20.788710832595825,0.0003981071705534973
43,43,1.2142384050369264,1.233491516304016,20.765862703323364,0.0003981071705534973
44,44,1.2132963806152344,1.2325248744964599,20.790981769561768,0.0003981071705534973
45,45,1.2122866218566895,1.2315927919387817,20.787588596343994,0.0003981071705534973
46,46,1.211488218307495,1.23114654006958,20.776650428771973,0.0003981071705534973
47,47,1.2107036556243898,1.2297401651382447,20.798800945281982,0.0003981071705534973
48,48,1.2098803073883058,1.2294774688720702,20.77175235748291,0.0003981071705534973
49,49,1.2091624279022217,1.2288012855529784,20.788586854934692,0.0003981071705534973
50,50,1.2082611003875732,1.227752208328247,20.79837131500244,0.0003981071705534973
51,51,1.2076201763153076,1.2271769289016723,20.798625469207764,0.0003981071705534973
52,52,1.2067781181335449,1.2266099048614503,20.77656316757202,0.0003981071705534973
53,53,1.2065303020477296,1.2257556720733642,21.210755109786987,0.0003981071705534973
54,54,1.205497146987915,1.2251952260971068,21.18347454071045,0.0003981071705534973
55,55,1.2049178884506226,1.224312311935425,21.177265882492065,0.0003981071705534973
56,56,1.2041421407699584,1.224072490310669,21.179254055023193,0.0003981071705534973
57,57,1.2034516536712647,1.223129365158081,21.17479944229126,0.0003981071705534973
58,58,1.2026490894317627,1.2224386442184447,21.20081329345703,0.0003981071705534973
59,59,1.2020792108535767,1.2216345365524293,21.212677717208862,0.0001584893192461114
60,60,1.2010005073547363,1.2207863082885742,21.209005117416382,0.00025118864315095806
61,61,1.1999335260391235,1.2201662273406984,21.190778493881226,0.00025118864315095806
62,62,1.1992619972229004,1.219574139213562,21.192985773086548,0.00025118864315095806
63,63,1.1988232585906982,1.2191453170776367,21.186471223831177,0.00025118864315095806
64,64,1.1983757511138915,1.218724042892456,21.16916799545288,0.00025118864315095806
65,65,1.19793511428833,1.2183174785614013,21.199615001678467,0.00025118864315095806
66,66,1.1975804340362548,1.2179306629180908,21.173137426376343,0.00025118864315095806
67,67,1.19716403465271,1.2174434608459472,21.170289754867554,0.00025118864315095806
68,68,1.196770254135132,1.217008274269104,21.167314291000366,0.00025118864315095806
69,69,1.1964060176849365,1.2166493188858032,21.183374166488647,0.00025118864315095806
70,70,1.1960247009277343,1.2162658304214478,21.183396339416504,0.00025118864315095806
71,71,1.1956606094360351,1.2157211265563965,21.202518701553345,0.00025118864315095806
72,72,1.195222749710083,1.215386402130127,21.198155164718628,0.00025118864315095806
