,epoch,train_loss,val_loss,time,learning rate
73,73,1.5290374291254314,1.4309746795654297,21.126710891723633,0.00025118864315095806
74,74,1.5274599009912626,1.4326353164672851,21.133946895599365,0.00025118864315095806
75,75,1.5246184258976512,1.429186287879944,21.115747928619385,0.00025118864315095806
76,76,1.52235441676902,1.4313201889038085,21.107572555541992,0.00025118864315095806
77,77,1.5206093342140419,1.428791607284546,21.109907627105713,0.00025118864315095806
78,78,1.5185483526332293,1.4292546813964844,21.108670473098755,0.00025118864315095806
79,79,1.5167619339977936,1.4281926532745362,21.13429856300354,0.00010000000000000003
80,80,1.5147111304391203,1.4280164501190185,21.099607706069946,0.0001584893192461114
81,81,1.5129064160450088,1.4275321891784667,21.117465019226074,0.0001584893192461114
82,82,1.511738664067403,1.4269111511230468,21.103095769882202,0.0001584893192461114
