,epoch,train_loss,val_loss,time,learning rate
0,0,0.27425110199451447,0.1772654132604599,59.91049289703369,0.001
1,1,0.15863197702169418,0.14380837876796723,59.57985162734985,0.001
2,2,0.12132516222000123,0.11018888106346131,59.486896276474,0.001
3,3,0.0997432808637619,0.09625842996835708,59.43555569648743,0.001
4,4,0.09090669667720795,0.08863710633516311,59.36800837516785,0.001
5,5,0.08716928902864456,0.08588882486224174,59.48724031448364,0.001
6,6,0.08505682116746903,0.08512650384306908,59.51764392852783,0.001
7,7,0.08369113206863403,0.08369581423401833,58.99174499511719,0.001
8,8,0.08265833939313888,0.08306103697419166,59.05406451225281,0.001
9,9,0.08196361249685287,0.08206198481321335,59.018895626068115,0.001
10,10,0.08146665620803833,0.08155600258111954,59.266201972961426,0.001
11,11,0.0809463417649269,0.08112150941491127,59.09661531448364,0.001
12,12,0.08047006132602692,0.08118760634660721,59.006391525268555,0.001
13,13,0.0800527704000473,0.08094249626398087,59.02379894256592,0.001
14,14,0.07964266927242279,0.08085958075523376,59.05132031440735,0.001
15,15,0.07986867089271546,0.07988494309782981,59.130696296691895,0.001
16,16,0.07898058499097824,0.07948107224702836,58.91532826423645,0.001
17,17,0.07866033858060836,0.07921852751374245,58.726571559906006,0.001
18,18,0.07834845056533814,0.07906899001598358,58.72758340835571,0.001
19,19,0.07831040036678315,0.07927671838998794,58.39318871498108,0.0003981071705534973
20,20,0.07758004873991013,0.07814761704206466,58.426029682159424,0.0006309573444801933
21,21,0.07729806215167045,0.07790368487834931,58.38016676902771,0.0006309573444801933
22,22,0.07715982805490494,0.07775793429613113,58.631712675094604,0.0006309573444801933
23,23,0.07691479649543763,0.0774716153383255,58.42667555809021,0.0006309573444801933
24,24,0.07673494175672531,0.0772990740597248,58.40106654167175,0.0006309573444801933
25,25,0.07653137987852096,0.07721590106487274,58.41184997558594,0.0006309573444801933
26,26,0.07635414694547653,0.0769899290561676,58.30605745315552,0.0006309573444801933
27,27,0.07655735166668892,0.07699056050777435,59.158238649368286,0.0006309573444801933
28,28,0.0765988408088684,0.07659436897039414,58.8599054813385,0.0006309573444801933
29,29,0.07595018154382706,0.07663843135237694,58.287437438964844,0.0006309573444801933
30,30,0.07587067122459412,0.07623968541026116,58.3266384601593,0.0006309573444801933
31,31,0.0754846839249134,0.07607973939180374,58.398178577423096,0.0006309573444801933
32,32,0.07526379386186599,0.07587596509456634,58.32674241065979,0.0006309573444801933
33,33,0.07502144535183906,0.0757224072098732,58.30800008773804,0.0006309573444801933
34,34,0.07478415201306343,0.07545185540914535,58.293745040893555,0.0006309573444801933
35,35,0.07469843062758445,0.07533166549801827,58.283549547195435,0.0006309573444801933
36,36,0.07447525218725204,0.07525856484174728,58.4025673866272,0.0006309573444801933
37,37,0.07437396011352539,0.07504499405622482,58.293943643569946,0.0006309573444801933
38,38,0.0741351019859314,0.07480050300955772,58.298890113830566,0.0006309573444801933
39,39,0.07394005789160729,0.07471336405873298,58.317341804504395,0.00025118864315095806
40,40,0.07349814030528068,0.07425802099108696,58.29555892944336,0.0003981071705534973
41,41,0.07331547934412956,0.07410318431854249,58.35607385635376,0.0003981071705534973
42,42,0.07317935725450515,0.07408168105483055,58.28464126586914,0.0003981071705534973
43,43,0.07305635320544243,0.0739346293270588,58.2903847694397,0.0003981071705534973
44,44,0.07294948034882545,0.07387909809947014,58.31311845779419,0.0003981071705534973
45,45,0.07284189406633378,0.07387357621192932,58.3297483921051,0.0003981071705534973
46,46,0.07273098576068879,0.07375774678587914,58.360936403274536,0.0003981071705534973
47,47,0.07261759611368179,0.0736313722372055,58.32009434700012,0.0003981071705534973
48,48,0.07251841307878494,0.07370653659701347,58.34389686584473,0.0003981071705534973
49,49,0.07247411485910416,0.07373108016252518,58.341660499572754,0.0003981071705534973
50,50,0.07240795568227767,0.07349608509540557,58.353792905807495,0.0003981071705534973
51,51,0.07227152890563011,0.07337905596494675,58.40101218223572,0.0003981071705534973
52,52,0.0721390499830246,0.0732987733066082,58.32011008262634,0.0003981071705534973
53,53,0.0720369085073471,0.07322961845397949,58.359259366989136,0.0003981071705534973
54,54,0.07191689159870147,0.07317549017667771,58.30456280708313,0.0003981071705534973
55,55,0.07184594613313675,0.07309116383194923,61.387202739715576,0.0003981071705534973
56,56,0.07179004595279694,0.07297797623276711,58.31315732002258,0.0003981071705534973
57,57,0.07174265112876892,0.07289780354499817,58.345351457595825,0.0003981071705534973
58,58,0.07166357960700989,0.07276750227808952,58.764888763427734,0.0003981071705534973
59,59,0.07164999769926071,0.07298827835321427,58.324628591537476,0.0001584893192461114
60,60,0.07134239358305931,0.07264857046604156,59.49031734466553,0.00025118864315095806
61,61,0.07117201181054116,0.07261420947909356,58.34162950515747,0.00025118864315095806
62,62,0.0710326799094677,0.0725572810769081,58.02455711364746,0.00025118864315095806
63,63,0.07095663775801658,0.07254034702777863,57.75885629653931,0.00025118864315095806
64,64,0.07088570861816407,0.07246676276922226,57.73909664154053,0.00025118864315095806
65,65,0.07082251394987106,0.07238199626207352,57.8001492023468,0.00025118864315095806
66,66,0.0707618223965168,0.07238826416134835,57.74856352806091,0.00025118864315095806
67,67,0.07071080026626587,0.07230752227306365,57.85264801979065,0.00025118864315095806
68,68,0.07065191105604171,0.07229661713838577,63.8080952167511,0.00025118864315095806
69,69,0.07060137961506843,0.07230201435089112,63.90984559059143,0.00025118864315095806
70,70,0.0705518959403038,0.07227500795125961,66.39376449584961,0.00025118864315095806
71,71,0.07052317197322845,0.07225278226733207,62.839855909347534,0.00025118864315095806
