,epoch,train_loss,val_loss,time,learning rate
72,72,0.16908277854919435,0.17040751061439513,57.87315654754639,0.00025118864315095806
73,73,0.16909078760147095,0.17052954156398772,57.8171124458313,0.00025118864315095806
74,74,0.16927389469146728,0.17046016778945922,57.82832860946655,0.00025118864315095806
75,75,0.16902294962406159,0.17029626524448394,57.889119386672974,0.00025118864315095806
76,76,0.1689095531463623,0.1703583173274994,57.8242621421814,0.00025118864315095806
77,77,0.16890218636989593,0.17032599143981933,57.81714153289795,0.00025118864315095806
78,78,0.16887846722602845,0.17026753432750702,57.905611991882324,0.00025118864315095806
79,79,0.16881794438362122,0.17032245388031006,57.83131384849548,0.00010000000000000003
80,80,0.1688265302658081,0.17019566478729248,57.89014935493469,0.0001584893192461114
81,81,0.16873834404945373,0.17014947996139526,57.81768083572388,0.0001584893192461114
